time,Q_6349410,Q_6349400,Q_6349411
2010-02-03T00:00:00,0.9723508866427331,1.5872206048170008,0.4186168267270336
2010-02-04T00:00:00,1.5537859541145214,2.2548005458121776,0.4535063436911434
2010-02-05T00:00:00,1.5544123442018567,2.262038324456509,0.4598004466020715
2010-02-06T00:00:00,1.5587428410157584,2.2735120843732566,0.4664600723650531
2010-02-07T00:00:00,1.6007250675734042,2.3148961437314033,0.4730612865922743
2010-02-08T00:00:00,1.5674281581428517,2.295460820708534,0.47964072178117956
2010-02-09T00:00:00,1.5681401235612595,2.3035185748498583,0.4863862925225664
2010-02-10T00:00:00,1.5730951415533472,2.684864054454837,0.4932789056943736
