time,Q_6349410,Q_6349400,Q_6349411
2010-02-03T00:00:00,0.9735521184459736,1.5959634646365324,0.4208046868350655
2010-02-04T00:00:00,1.5533551544235304,2.254894689449615,0.4546765956772551
2010-02-05T00:00:00,1.5533987449547013,2.2611287926916455,0.46155133585943703
2010-02-06T00:00:00,1.5640313657958032,2.2836753407582604,0.46971234277629764
2010-02-07T00:00:00,1.6056801085498948,2.3262661526480732,0.47704365843806107
2010-02-08T00:00:00,1.5677785932473156,2.2978223618070595,0.4835476264132656
2010-02-09T00:00:00,1.567307789825758,2.4957423968021346,0.4909073651988463
2010-02-10T00:00:00,1.6701793115413937,3.0333976854029516,0.6386782295119803
